id_pedido,data,hora,dia_semana,loja,categoria_loja,produto,complexidade_preparo,horario_pico,pedidos_hora_loja,tempo_preparo_min,tempo_entrega_min,distancia_km,quantidade,valor_unitario,valor_total,taxa_entrega,desconto,valor_final,forma_pagamento,status_pedido,regiao_entrega,cliente_gostou
5845,2025-05-27,18:10,Tuesday,Café Aroma,Cafeteria,Cappuccino,Baixa,Sim,43,12,34.0,6.07,2,73.0,146.0,5.41,12.38,139.03,Cartão Crédito,Em Transporte,Zona Sul,Não
3517,2025-02-11,20:25,Tuesday,Mercado Fácil,Mercado,Macarrão,Média,Sim,78,39,67.0,3.09,5,14.66,73.3,7.35,13.52,67.13,Pix,Em Transporte,Zona Sul,Não
5556,2025-06-11,14:22,Wednesday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,7,46,56.0,11.4,1,30.84,30.84,14.23,3.72,41.35,Cartão Débito,Entregue,Zona Leste,Sim
105,2025-04-15,10:08,Tuesday,Churras Grill,Churrasco,Churrasco Premium,Alta,Não,15,39,,3.55,4,63.77,255.08,17.56,23.41,249.23,Cartão Crédito,Cancelado,Zona Oeste,Sim
1201,2025-02-21,17:18,Friday,Burger House,Hamburgueria,Batata Frita,Média,Não,14,34,72.0,1.16,1,32.99,32.99,9.98,17.98,24.99,Vale Refeição,Entregue,Zona Norte,Não
7093,2025-01-14,11:07,Tuesday,Sushi Express,Japonesa,Sushi Combo,Alta,Sim,36,60,70.0,9.12,5,16.93,84.65,18.21,6.24,96.62,Cartão Débito,Cancelado,Zona Norte,Não
4524,2025-01-31,10:17,Friday,Burger House,Hamburgueria,Combo Burger,Média,Não,22,31,50.0,12.82,2,85.84,171.68,15.49,28.68,158.49,Pix,Em Transporte,Zona Leste,Sim
4161,2025-05-22,21:52,Thursday,Pizza Mania,Pizzaria,Lasanha,Alta,Sim,56,68,152.0,12.87,3,83.9,251.7,8.89,4.79,255.8,Cartão Crédito,Em Transporte,Zona Norte,Sim
1993,2025-02-25,18:23,Tuesday,Fit Green,Saudável,Sanduíche Natural,Média,Sim,62,35,59.0,5.21,3,71.66,214.98,17.34,12.51,219.81,Dinheiro,Em Transporte,Zona Norte,Não
6675,2025-04-02,19:38,Wednesday,Café Aroma,Cafeteria,Torta,Baixa,Sim,61,23,33.0,4.23,4,73.89,295.56,0.85,12.08,284.33,Dinheiro,Entregue,Centro,Sim
7970,2025-06-06,16:06,Friday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Não,8,55,90.0,9.56,5,82.83,414.15,2.73,21.18,395.7,Vale Refeição,Cancelado,Centro,Sim
6747,2025-01-16,19:39,Thursday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Sim,30,25,57.0,9.19,3,29.65,88.95,16.2,5.66,99.49,Cartão Crédito,Entregue,,Sim
8253,2025-06-12,22:37,Thursday,Café Aroma,Cafeteria,Pão Queijo,Baixa,Não,7,11,40.0,7.26,3,28.78,86.34,9.5,3.49,92.35,Vale Refeição,Entregue,Zona Norte,Não
8802,2025-01-01,16:21,Wednesday,Doce Sabor,Sobremesas,Pudim,Baixa,Não,6,17,38.0,2.13,3,59.58,178.74,0.36,13.77,165.33,Dinheiro,Entregue,,Não
5047,2025-02-13,10:40,Thursday,Churras Grill,Churrasco,Marmita,Alta,Não,21,59,83.0,3.8,2,24.82,49.64,7.6,26.97,30.27,Cartão Crédito,Entregue,Centro,Não
551,2025-05-24,16:54,Saturday,Sushi Express,Japonesa,Hot Roll,Alta,Não,6,40,53.0,4.48,5,32.48,162.4,3.43,29.31,136.52,Pix,Em Transporte,Zona Sul,Sim
4379,2025-01-27,12:58,Monday,Pizza Mania,Pizzaria,Lasanha,Alta,Sim,54,51,107.0,3.44,3,77.66,232.98,7.24,29.39,210.83,,Cancelado,Zona Oeste,Sim
7562,2025-04-13,11:17,Sunday,Churras Grill,Churrasco,Marmita,Alta,Sim,32,52,85.0,1.29,5,13.9,69.5,4.16,24.58,49.08,Cartão Crédito,Em Transporte,Zona Sul,Não
4856,2025-04-01,17:50,Tuesday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Não,20,44,61.0,10.73,5,45.79,228.95,17.27,8.55,237.67,Cartão Crédito,Em Transporte,Zona Leste,Sim
2585,2025-02-02,23:41,Sunday,Fit Green,Saudável,Salada,Média,Não,21,38,48.0,14.22,2,77.6,155.2,7.37,29.93,132.64,Pix,Cancelado,Centro,Sim
6489,2025-03-02,14:15,Sunday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,24,5,36.0,14.72,2,56.98,113.96,7.34,2.74,118.56,Cartão Crédito,Em Transporte,Zona Norte,Sim
797,2025-06-07,15:20,Saturday,Mercado Fácil,Mercado,Leite,Média,Não,14,23,62.0,4.71,1,60.44,60.44,9.94,5.59,64.79,Vale Refeição,Cancelado,Zona Sul,Sim
6901,2025-01-17,14:48,Friday,Burger House,Hamburgueria,X-Burger,Média,Não,14,39,68.0,11.48,4,40.24,160.96,5.14,25.95,140.15,Dinheiro,Em Transporte,Centro,Sim
959,2025-02-10,15:47,Monday,Doce Sabor,Sobremesas,Açaí,Baixa,Não,6,10,26.0,1.44,2,24.21,48.42,1.23,13.48,36.17,,Cancelado,Zona Sul,Sim
3663,2025-04-18,10:29,Friday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,11,40,55.0,14.74,3,26.54,79.62,11.62,17.17,74.07,Vale Refeição,Entregue,Zona Leste,Sim
667,2025-03-23,11:03,Sunday,Doce Sabor,Sobremesas,Pudim,Baixa,Sim,52,18,50.0,5.27,5,47.87,239.35,18.24,25.24,232.35,Dinheiro,Entregue,Centro,Sim
7727,2025-03-22,21:19,Saturday,Burger House,Hamburgueria,X-Burger,Média,Sim,30,21,57.0,9.11,2,57.96,115.92,8.88,21.44,103.36,Dinheiro,Entregue,Centro,Sim
9339,2025-05-01,15:52,Thursday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,25,39,55.0,10.92,2,57.99,115.98,4.83,22.97,97.84,Dinheiro,Entregue,Zona Leste,Não
852,2025-03-12,12:23,Wednesday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Sim,79,6,31.0,4.82,2,552.51,1105.02,16.5,14.48,1107.04,Cartão Débito,Cancelado,Zona Sul,Sim
3104,2025-05-22,08:31,Thursday,Sushi Express,Japonesa,Yakissoba,Alta,Não,11,38,49.0,13.14,3,58.2,174.6,13.96,27.44,161.12,Vale Refeição,Entregue,Zona Oeste,Sim
9454,2025-06-03,09:17,Tuesday,Café Aroma,Cafeteria,Torta,Baixa,Não,14,14,39.0,6.01,4,76.0,304.0,14.21,13.05,305.16,Dinheiro,Cancelado,Centro,Sim
7247,2025-03-08,10:33,Saturday,Café Aroma,Cafeteria,Torta,Baixa,Não,18,12,34.0,5.05,4,74.19,296.76,17.71,17.21,297.26,Dinheiro,Entregue,Centro,Sim
4239,2025-06-23,15:25,Monday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,14,54,66.0,8.98,3,52.18,156.54,9.8,27.97,138.37,Dinheiro,Cancelado,Centro,Sim
8510,2025-06-02,17:50,Monday,Sushi Express,Japonesa,Hot Roll,Alta,Não,20,57,95.0,1.29,2,86.85,173.7,3.3,17.49,159.51,Pix,Em Transporte,Centro,Sim
4191,2025-06-02,13:26,Monday,Pastel do Centro,Lanches,Coxinha,Baixa,Sim,54,9,28.0,8.6,2,78.21,156.42,14.58,2.92,168.08,Pix,Cancelado,Zona Oeste,Sim
8575,2025-05-20,14:54,Tuesday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,8,68,106.0,8.65,4,70.41,281.64,3.95,9.78,275.81,Vale Refeição,Cancelado,,Sim
1484,2025-04-05,15:55,Saturday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,25,21,32.0,4.07,5,83.12,415.6,2.1,14.18,403.52,,Em Transporte,Zona Sul,Não
4409,2025-01-19,14:48,Sunday,Café Aroma,Cafeteria,Cappuccino,Baixa,Não,14,20,34.0,6.42,1,84.98,84.98,18.17,16.15,87.0,Cartão Débito,Entregue,Zona Oeste,Sim
6500,2025-06-07,20:25,Saturday,Pizza Mania,Pizzaria,Lasanha,Alta,Sim,65,53,107.0,14.86,4,9.71,38.84,14.64,11.53,41.95,Vale Refeição,Entregue,Zona Leste,Sim
8172,2025-04-15,09:46,Tuesday,Farmácia Vida,Farmácia,Dipirona,Baixa,Não,18,10,21.0,8.23,1,21.22,21.22,17.44,9.41,29.25,Cartão Crédito,Em Transporte,Zona Leste,Sim
324,2025-05-14,11:28,Wednesday,Churras Grill,Churrasco,Espetinho,Alta,Sim,59,37,102.0,14.48,5,52.11,260.55,0.79,11.62,249.72,Cartão Crédito,Cancelado,Zona Leste,Não
2393,2025-01-31,08:44,Friday,Mercado Fácil,Mercado,Macarrão,Média,Não,15,36,52.0,12.42,5,28.12,140.6,0.72,6.58,134.74,Cartão Débito,Entregue,Zona Leste,Sim
4963,2025-04-25,09:53,Friday,Mercado Fácil,Mercado,Leite,Média,Não,8,28,45.0,13.89,1,19.98,19.98,14.22,13.57,20.63,Pix,Em Transporte,Zona Oeste,Sim
9870,2025-06-19,09:38,Thursday,Burger House,Hamburgueria,X-Burger,Média,Não,5,30,42.0,10.15,3,70.5,211.5,13.92,5.09,220.33,Cartão Débito,Entregue,Zona Leste,Sim
4703,2025-02-09,08:53,Sunday,Burger House,Hamburgueria,Milk Shake,Média,Não,17,31,,14.89,5,56.1,280.5,13.19,28.79,264.9,Dinheiro,Em Transporte,Zona Sul,Sim
8014,2025-03-23,08:33,Sunday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,24,48,71.0,12.27,5,74.46,372.3,10.29,16.48,366.11,Dinheiro,Entregue,Zona Leste,Sim
1343,2025-04-01,11:22,Tuesday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,69,38,83.0,5.67,4,66.75,267.0,19.2,8.25,277.95,Dinheiro,Cancelado,Zona Oeste,Não
1694,2025-01-11,13:05,Saturday,Churras Grill,Churrasco,Costela,Alta,Sim,52,55,136.0,8.69,2,53.68,107.36,13.47,13.62,107.21,Pix,Entregue,Zona Leste,Não
9196,2025-05-16,09:39,Friday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,14,37,,10.33,4,19.85,79.4,10.63,13.09,76.94,Vale Refeição,Entregue,Zona Sul,Sim
8580,2025-05-15,09:02,Thursday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,13,13,28.0,13.41,2,57.68,115.36,3.56,29.43,89.49,Cartão Crédito,Cancelado,Centro,Sim
2528,2025-06-30,22:47,Monday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,22,7,43.0,14.41,4,29.61,118.44,0.67,9.44,109.67,Cartão Débito,Entregue,Zona Sul,Sim
6344,2025-01-25,20:04,Saturday,Fit Green,Saudável,Salada,Média,Sim,61,28,41.0,13.2,2,37.88,75.76,8.96,24.98,59.74,Vale Refeição,Em Transporte,,Não
9964,2025-04-13,10:07,Sunday,Burger House,Hamburgueria,Combo Burger,Média,Não,18,35,58.0,11.26,4,42.92,171.68,13.97,19.83,165.82,Dinheiro,Entregue,Zona Norte,Sim
1362,2025-04-19,15:13,Saturday,Fit Green,Saudável,Suco Verde,Média,Não,5,32,57.0,2.68,4,62.6,250.4,8.09,21.03,237.46,Cartão Crédito,Entregue,Zona Norte,Não
342,2025-03-11,12:45,Tuesday,Mercado Fácil,Mercado,Leite,Média,Sim,48,38,55.0,7.59,2,13.84,27.68,6.77,13.31,21.14,Pix,Entregue,Zona Leste,Sim
82,2025-06-24,18:55,Tuesday,Café Aroma,Cafeteria,Torta,Baixa,Sim,70,15,29.0,8.1,4,13.6,54.4,6.06,8.24,52.22,Cartão Débito,Cancelado,Zona Leste,Sim
2802,2025-01-04,08:42,Saturday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,11,5,40.0,12.59,5,56.8,284.0,11.32,1.34,293.98,Dinheiro,Em Transporte,Zona Leste,Sim
6022,2025-03-20,09:44,Thursday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Não,22,47,75.0,11.57,4,82.64,330.56,12.63,6.32,336.87,Cartão Débito,Entregue,Zona Norte,Sim
4504,2025-03-26,12:31,Wednesday,Mercado Fácil,Mercado,Leite,Média,Sim,46,24,64.0,12.45,1,40.75,40.75,11.68,10.7,41.73,Cartão Débito,Entregue,Zona Oeste,Sim
7790,2025-04-26,21:35,Saturday,Mercado Fácil,Mercado,Leite,Média,Sim,51,40,68.0,7.05,1,16.43,16.43,5.87,28.05,-5.75,Cartão Crédito,Em Transporte,Zona Norte,Sim
1240,2025-06-27,17:26,Friday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,15,48,87.0,8.9,3,67.77,203.31,16.12,15.36,204.07,Pix,Cancelado,Zona Leste,Sim
1955,2025-04-22,21:56,Tuesday,Burger House,Hamburgueria,Combo Burger,Média,Sim,77,40,66.0,7.92,4,60.31,241.24,8.07,13.73,235.58,Vale Refeição,Entregue,Zona Sul,Não
9130,2025-02-02,11:33,Sunday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Sim,69,12,39.0,8.59,5,16.19,80.95,0.07,0.0,81.02,Vale Refeição,Cancelado,Zona Norte,Não
834,2025-04-25,08:31,Friday,Fit Green,Saudável,Wrap Frango,Média,Não,23,31,69.0,6.51,3,89.0,267.0,1.38,4.05,264.33,Cartão Crédito,Entregue,,Sim
9224,2025-01-10,20:18,Friday,Farmácia Vida,Farmácia,Dipirona,Baixa,Sim,60,14,31.0,6.17,3,16.5,49.5,9.3,26.23,32.57,Cartão Crédito,Cancelado,Zona Sul,Sim
9118,2025-05-12,21:57,Monday,Mercado Fácil,Mercado,Macarrão,Média,Sim,46,45,74.0,3.49,3,63.1,189.3,1.71,13.75,177.26,Vale Refeição,Entregue,Centro,Sim
5774,2025-04-23,14:35,Wednesday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Não,22,52,81.0,14.44,3,83.66,250.98,16.17,24.1,243.05,Dinheiro,Cancelado,Zona Oeste,Sim
1393,2025-03-11,23:27,Tuesday,Café Aroma,Cafeteria,Cappuccino,Baixa,Não,5,19,52.0,13.39,5,42.11,210.55,4.51,29.59,185.47,Vale Refeição,Cancelado,,Não
6364,2025-03-15,11:26,Saturday,Doce Sabor,Sobremesas,Pudim,Baixa,Sim,64,11,35.0,9.43,5,76.69,383.45,16.17,11.84,387.78,pix ,Cancelado,Zona Oeste,Sim
7669,2025-05-23,10:52,Friday,Doce Sabor,Sobremesas,Açaí,Baixa,Não,17,21,32.0,1.76,5,86.9,434.5,6.27,19.77,421.0,Pix,Entregue,,Sim
6959,2025-04-28,22:51,Monday,Burger House,Hamburgueria,Milk Shake,Média,Não,20,41,,5.44,5,8.0,40.0,6.24,11.97,34.27,Dinheiro,Em Transporte,Zona Oeste,Sim
3190,2025-06-14,13:35,Saturday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,48,6,27.0,3.66,2,14.13,28.26,6.41,25.93,8.74,Pix,Em Transporte,Centro,Sim
1509,2025-05-18,16:30,Sunday,Farmácia Vida,Farmácia,Dipirona,Baixa,Não,15,9,35.0,1.55,2,37.35,74.7,11.91,0.96,85.65,,Cancelado,Zona Leste,Sim
5649,2025-05-22,14:46,Thursday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,12,6,,12.27,3,31.4,94.2,1.35,21.69,73.86,Dinheiro,Entregue,Zona Norte,Sim
7834,2025-01-01,18:24,Wednesday,Mercado Fácil,Mercado,Macarrão,Média,Sim,46,30,53.0,12.43,4,18.64,74.56,0.54,0.38,74.72,Dinheiro,Em Transporte,Zona Leste,Sim
9717,2025-04-09,17:57,Wednesday,Doce Sabor,Sobremesas,Sorvete,Baixa,Não,11,18,45.0,9.44,1,80.44,80.44,16.51,19.65,77.3,Cartão Crédito,Entregue,Centro,Sim
1954,2025-01-06,15:10,Monday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,8,67,88.0,10.59,5,75.59,377.95,6.91,10.88,373.98,Pix,Entregue,,Sim
8697,2025-03-26,11:41,Wednesday,Café Aroma,Cafeteria,Torta,Baixa,Sim,54,9,41.0,7.75,1,48.24,48.24,2.89,7.03,44.1,Dinheiro,Cancelado,Zona Norte,Sim
1761,2025-02-07,22:32,Friday,Farmácia Vida,Farmácia,Shampoo,Baixa,Não,20,12,48.0,4.48,3,34.08,102.24,1.05,27.63,75.66,pix ,Em Transporte,Zona Leste,Sim
7112,2025-01-27,10:09,Monday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,6,5,39.0,14.66,5,9.37,46.85,12.73,6.71,52.87,Dinheiro,Cancelado,Centro,Sim
9229,2025-01-17,20:40,Friday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,57,9,34.0,14.21,1,42.24,42.24,11.31,1.95,51.6,Dinheiro,Cancelado,Zona Leste,Sim
5346,2025-02-28,19:41,Friday,Churras Grill,Churrasco,Costela,Alta,Sim,78,36,113.0,11.8,5,80.33,401.65,10.65,8.68,403.62,Dinheiro,Em Transporte,Zona Norte,Não
6646,2025-02-12,12:29,Wednesday,Farmácia Vida,Farmácia,Dipirona,Baixa,Sim,53,17,38.0,7.41,4,16.26,65.04,16.36,23.55,57.85,Dinheiro,Entregue,Centro,Sim
2477,2025-01-20,18:55,Monday,Farmácia Vida,Farmácia,Dipirona,Baixa,Sim,60,24,62.0,1.9,5,48.71,243.55,7.89,21.27,230.17,Dinheiro,Em Transporte,Zona Leste,Não
2654,2025-06-07,16:58,Saturday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Não,9,66,93.0,10.6,5,80.7,403.5,14.07,29.31,388.26,,Em Transporte,Zona Oeste,Não
2057,2025-04-15,15:28,Tuesday,Fit Green,Saudável,Sanduíche Natural,Média,Não,24,45,75.0,4.82,3,50.5,151.5,10.99,13.31,149.18,Dinheiro,Entregue,Zona Sul,Sim
1458,2025-06-10,16:22,Tuesday,Doce Sabor,Sobremesas,Pudim,Baixa,Não,18,21,40.0,4.25,3,41.79,125.37,16.2,0.74,140.83,Vale Refeição,Em Transporte,Zona Leste,Sim
5324,2025-05-07,20:38,Wednesday,Burger House,Hamburgueria,X-Burger,Média,Sim,61,35,74.0,6.1,2,69.94,139.88,18.92,23.0,135.8,pix ,Entregue,Zona Norte,Sim
2305,2025-06-18,16:45,Wednesday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,23,36,74.0,12.93,2,54.14,108.28,5.27,23.36,90.19,pix ,Em Transporte,Zona Sul,Sim
8104,2025-04-02,21:30,Wednesday,Mercado Fácil,Mercado,Macarrão,Média,Sim,32,25,41.0,2.52,5,37.19,185.95,6.93,25.79,167.09,Vale Refeição,Entregue,Zona Sul,Sim
6574,2025-06-03,21:06,Tuesday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,39,51,86.0,10.38,2,582.61,1165.22,18.77,27.72,1156.27,Pix,Cancelado,Zona Oeste,Sim
9316,2025-05-24,15:06,Saturday,Sushi Express,Japonesa,Temaki,Alta,Não,6,67,91.0,1.89,2,9.04,18.08,18.58,28.63,8.03,Cartão Débito,Entregue,Zona Norte,Sim
2187,2025-03-17,18:26,Monday,Pastel do Centro,Lanches,Pastel Carne,Baixa,Sim,65,23,59.0,7.16,2,55.29,110.58,8.04,24.56,94.06,Vale Refeição,Cancelado,Zona Leste,Sim
9345,2025-06-01,13:34,Sunday,Burger House,Hamburgueria,Combo Burger,Média,Sim,74,27,65.0,5.01,5,73.16,365.8,9.89,6.69,369.0,Cartão Débito,Em Transporte,Zona Sul,Não
7541,2025-01-30,19:02,Thursday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Sim,30,44,80.0,5.72,5,80.77,403.85,4.96,20.04,388.77,Pix,Em Transporte,Zona Norte,Sim
4594,2025-03-20,15:12,Thursday,Doce Sabor,Sobremesas,Pudim,Baixa,Não,20,13,33.0,7.66,2,75.11,150.22,6.7,1.13,155.79,Cartão Débito,Entregue,Zona Norte,Sim
9960,2025-03-26,08:51,Wednesday,Fit Green,Saudável,Suco Verde,Média,Não,14,31,70.0,7.98,1,56.18,56.18,3.96,15.62,44.52,Cartão Débito,Entregue,Zona Sul,Sim
2143,2025-03-08,15:32,Saturday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,8,19,,12.78,5,56.77,283.85,18.67,17.2,285.32,Cartão Crédito,Cancelado,Zona Leste,Sim
5787,2025-05-13,11:04,Tuesday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,47,6,36.0,11.21,4,87.79,351.16,12.45,21.11,342.5,Vale Refeição,Cancelado,Zona Leste,Sim
1975,2025-06-20,09:52,Friday,Farmácia Vida,Farmácia,Dipirona,Baixa,Não,11,20,57.0,11.03,1,84.72,84.72,7.26,16.67,75.31,Cartão Débito,Em Transporte,Centro,Sim
5006,2025-01-22,17:26,Wednesday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,22,20,54.0,10.88,1,30.63,30.63,1.56,2.92,29.27,Dinheiro,Cancelado,Zona Sul,Sim
8039,2025-02-11,16:51,Tuesday,Burger House,Hamburgueria,X-Burger,Média,Não,22,34,60.0,8.0,4,45.4,181.6,1.77,16.6,166.77,Cartão Crédito,Em Transporte,Zona Leste,Sim
9671,2025-02-06,19:37,Thursday,Mercado Fácil,Mercado,Leite,Média,Sim,39,20,41.0,2.41,3,47.85,143.55,7.11,2.09,148.57,Cartão Crédito,Cancelado,Zona Sul,Não
3547,2025-03-22,08:20,Saturday,Burger House,Hamburgueria,Combo Burger,Média,Não,17,22,35.0,12.29,3,85.71,257.13,16.06,1.3,271.89,Dinheiro,Entregue,Zona Oeste,Não
9124,2025-01-23,16:09,Thursday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,24,6,34.0,3.02,5,51.19,255.95,6.33,14.74,247.54,Vale Refeição,Em Transporte,Zona Oeste,Sim
2726,2025-06-14,15:56,Saturday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,18,17,,13.69,2,63.39,126.78,16.69,11.15,132.32,Dinheiro,Cancelado,Zona Sul,Sim
9551,2025-01-14,17:09,Tuesday,Churras Grill,Churrasco,Marmita,Alta,Não,14,39,76.0,3.75,4,29.23,116.92,11.31,1.41,126.82,Vale Refeição,Entregue,Zona Leste,Sim
9000,2025-05-24,23:01,Saturday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,25,25,41.0,3.48,3,11.3,33.9,2.29,12.57,23.62,Pix,Entregue,Zona Sul,Não
8078,2025-06-07,17:15,Saturday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,9,11,39.0,5.6,5,54.46,272.3,7.05,27.6,251.75,Vale Refeição,Em Transporte,Zona Sul,Sim
253,2025-02-17,15:39,Monday,Sushi Express,Japonesa,Temaki,Alta,Não,13,47,60.0,8.68,2,63.02,126.04,1.09,22.53,104.6,Dinheiro,Entregue,,Não
9594,2025-02-24,12:51,Monday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Sim,55,65,130.0,7.49,1,77.61,77.61,9.37,15.1,71.88,Cartão Débito,Cancelado,Zona Norte,Não
8655,2025-06-11,11:01,Wednesday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Sim,36,61,88.0,4.49,2,45.75,91.5,16.79,0.27,108.02,Cartão Débito,Cancelado,Zona Oeste,Sim
2760,2025-03-04,16:49,Tuesday,Mercado Fácil,Mercado,Arroz,Média,Não,6,34,65.0,8.5,3,58.71,176.13,14.7,0.55,190.28,Cartão Crédito,Em Transporte,Zona Sul,Sim
3383,2025-01-27,16:50,Monday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,19,20,,2.8,4,53.15,212.6,12.2,5.2,219.6,Cartão Débito,Cancelado,Zona Oeste,Sim
3661,2025-03-09,12:13,Sunday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Sim,39,35,46.0,14.14,5,88.26,441.3,7.5,20.89,427.91,Cartão Débito,Em Transporte,Zona Leste,Sim
8420,2025-05-13,10:04,Tuesday,Café Aroma,Cafeteria,Torta,Baixa,Não,19,21,51.0,6.83,1,48.4,48.4,8.07,22.24,34.23,Vale Refeição,Cancelado,Zona Leste,Sim
2281,2025-04-27,22:15,Sunday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,6,10,38.0,10.33,3,12.4,37.2,16.5,27.55,26.15,Cartão Crédito,Entregue,Zona Sul,Sim
5399,2025-05-17,08:21,Saturday,Fit Green,Saudável,Salada,Média,Não,11,35,60.0,14.85,5,86.44,432.2,6.4,1.95,436.65,Cartão Crédito,Em Transporte,Zona Sul,Sim
7026,2025-05-17,12:04,Saturday,Farmácia Vida,Farmácia,Dipirona,Baixa,Sim,65,7,23.0,11.2,1,34.51,34.51,15.39,17.08,32.82,Cartão Crédito,Em Transporte,Zona Oeste,Sim
4832,2025-04-09,21:11,Wednesday,Café Aroma,Cafeteria,Pão Queijo,Baixa,Sim,79,23,40.0,1.54,4,44.89,179.56,13.09,11.03,181.62,Cartão Crédito,Em Transporte,Zona Norte,Não
5234,2025-03-03,22:59,Monday,Fit Green,Saudável,Salada,Média,Não,5,30,55.0,14.89,1,17.88,17.88,4.62,4.98,17.52,,Entregue,Zona Sul,Sim
7,2025-01-29,12:40,Wednesday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Sim,40,62,91.0,14.19,1,39.55,39.55,9.36,7.54,41.37,Pix,Em Transporte,Zona Oeste,Não
9101,2025-04-27,19:56,Sunday,Pizza Mania,Pizzaria,Lasanha,Alta,Sim,58,62,110.0,6.99,1,52.1,52.1,6.39,15.23,43.26,Cartão Crédito,Entregue,Zona Oeste,Sim
9521,2025-04-07,19:00,Monday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Sim,55,65,141.0,4.35,2,43.54,87.08,2.13,9.5,79.71,Dinheiro,Entregue,Zona Leste,Não
7404,2025-04-16,22:28,Wednesday,Farmácia Vida,Farmácia,Dipirona,Baixa,Não,24,7,34.0,5.92,3,29.51,88.53,14.08,18.98,83.63,Pix,Cancelado,Zona Sul,Sim
8498,2025-01-08,22:10,Wednesday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Não,18,47,62.0,1.58,2,36.35,72.7,12.03,28.2,56.53,Cartão Crédito,Cancelado,,Sim
8077,2025-02-11,14:18,Tuesday,Mercado Fácil,Mercado,Macarrão,Média,Não,21,32,55.0,7.62,1,33.08,33.08,17.14,24.09,26.13,Vale Refeição,Entregue,Zona Sul,Sim
5491,2025-02-09,16:50,Sunday,Churras Grill,Churrasco,Espetinho,Alta,Não,20,58,96.0,13.98,4,11.31,45.24,0.36,4.64,40.96,Pix,Cancelado,Zona Leste,Sim
9595,2025-01-28,15:37,Tuesday,Churras Grill,Churrasco,Marmita,Alta,Não,5,42,65.0,14.67,1,16.03,16.03,18.16,22.17,12.02,Dinheiro,Cancelado,Zona Norte,Sim
8847,2025-01-14,23:39,Tuesday,Mercado Fácil,Mercado,Feijão,Média,Não,15,27,62.0,6.16,3,20.67,62.01,0.71,14.3,48.42,Vale Refeição,Em Transporte,Zona Oeste,Sim
6321,2025-06-05,23:00,Thursday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,25,57,94.0,6.0,3,71.73,215.19,6.1,6.84,214.45,Cartão Crédito,Entregue,Zona Sul,Sim
2441,2025-03-27,08:50,Thursday,Fit Green,Saudável,Suco Verde,Média,Não,6,41,71.0,3.2,3,30.75,92.25,0.93,21.13,72.05,Dinheiro,Em Transporte,Centro,Sim
7746,2025-01-11,13:05,Saturday,Farmácia Vida,Farmácia,Shampoo,Baixa,Sim,74,24,59.0,10.88,3,38.82,116.46,7.66,15.66,108.46,Pix,Cancelado,Centro,Sim
